,Vdc,Idc,Pac
2019-09-28 07:45:00+00:00,603.0,13.1099996567,7208.0
2019-09-28 08:00:00+00:00,601.0,18.25,10239.0
2019-09-28 08:15:00+00:00,599.0,18.0599994659,10103.0
2019-09-28 08:30:00+00:00,600.0,22.1599998474,12538.0
2019-09-28 08:45:00+00:00,594.0,28.8099994659,16358.0
2019-09-28 09:00:00+00:00,588.0,23.1000003815,12872.0
2019-09-28 09:15:00+00:00,591.0,31.0499992371,17581.0
2019-09-28 09:30:00+00:00,588.0,33.7000007629,19060.0
2019-09-28 09:45:00+00:00,579.0,37.9000015259,21159.0
2019-09-28 10:00:00+00:00,576.0,40.3699989319,22434.0
2019-09-28 10:15:00+00:00,574.0,42.9799995422,23961.0
2019-09-28 10:30:00+00:00,571.0,45.5299987793,25302.0
2019-09-28 10:45:00+00:00,566.0,38.8300018311,21356.0
2019-09-28 11:00:00+00:00,576.0,43.5200004578,24400.0
2019-09-28 11:15:00+00:00,567.0,54.1800003052,29941.0
2019-09-28 11:30:00+00:00,556.0,56.1100006104,30532.0
2019-09-28 11:45:00+00:00,561.0,42.2000007629,23110.0
2019-09-28 12:00:00+00:00,564.0,43.7700004578,24066.0
2019-09-28 12:15:00+00:00,566.0,44.9300003052,24812.0
2019-09-28 12:30:00+00:00,563.0,52.6300010681,29024.0
2019-09-28 12:45:00+00:00,556.0,66.0,35880.0
2019-09-28 13:00:00+00:00,559.0,35.9500007629,19551.0
2019-09-28 13:15:00+00:00,571.0,31.0699996948,17205.0
2019-09-28 13:30:00+00:00,564.0,77.9499969482,42821.0
2019-09-28 13:45:00+00:00,538.0,86.9800033569,45695.0
2019-09-28 14:00:00+00:00,523.0,82.6600036621,42375.0
2019-09-28 14:15:00+00:00,536.0,55.6100006104,29113.0
2019-09-28 14:30:00+00:00,557.0,29.7199993134,16074.0
2019-09-28 14:45:00+00:00,564.0,56.9700012207,31368.0
2019-09-28 15:00:00+00:00,547.0,32.8199996948,17523.0
2019-09-28 15:15:00+00:00,575.0,27.6000003815,15451.0
2019-09-28 15:30:00+00:00,563.0,69.7699966431,38408.0
2019-09-28 15:45:00+00:00,553.0,55.1899986267,29853.0
2019-09-28 16:00:00+00:00,559.0,50.7000007629,27712.0
2019-09-28 16:15:00+00:00,563.0,42.8199996948,23521.0
2019-09-28 16:30:00+00:00,567.0,32.4300003052,17862.0
2019-09-28 16:45:00+00:00,573.0,20.3299999237,11179.0
2019-09-28 17:00:00+00:00,566.0,17.25,9316.0
2019-09-28 17:15:00+00:00,560.0,8.0799999237,4103.0
2019-09-28 17:30:00+00:00,503.0,3.4100000858,1285.0
2019-09-28 17:45:00+00:00,508.0,1.7699999809,474.0
2019-09-28 18:00:00+00:00,543.0,0.30000001190000003,-41.0
2019-09-28 18:15:00+00:00,499.0,-0.0399999991,2.0
2019-09-29 05:45:00+00:00,,,
2019-09-29 06:00:00+00:00,531.0,0.050000000700000005,2.0
2019-09-29 06:15:00+00:00,635.0,0.0599999987,-21.0
2019-09-29 06:30:00+00:00,489.0,1.5199999809,245.0
2019-09-29 06:45:00+00:00,561.0,2.2999999523,738.0
2019-09-29 07:00:00+00:00,595.0,3.3399999142,1384.0
2019-09-29 07:15:00+00:00,623.0,5.5999999046,2850.0
2019-09-29 07:30:00+00:00,622.0,9.3800001144,5188.0
2019-09-29 07:45:00+00:00,629.0,14.1999998093,8215.0
2019-09-29 08:00:00+00:00,630.0,19.3600006104,11445.0
2019-09-29 08:15:00+00:00,625.0,25.0599994659,14860.0
2019-09-29 08:30:00+00:00,619.0,30.8299999237,18244.0
2019-09-29 08:45:00+00:00,615.0,36.4099998474,21495.0
2019-09-29 09:00:00+00:00,623.0,36.3600006104,21202.0
2019-09-29 09:15:00+00:00,594.0,47.6399993896,27206.0
2019-09-29 09:30:00+00:00,584.0,52.7400016785,29678.0
2019-09-29 09:45:00+00:00,573.0,57.5699996948,31868.0
2019-09-29 10:00:00+00:00,563.0,61.9500007629,33807.0
2019-09-29 10:15:00+00:00,554.0,66.1100006104,35532.0
2019-09-29 10:30:00+00:00,548.0,69.5100021362,37024.0
2019-09-29 10:45:00+00:00,541.0,72.9100036621,38444.0
2019-09-29 11:00:00+00:00,537.0,75.8199996948,39732.0
2019-09-29 11:15:00+00:00,533.0,78.1800003052,40704.0
2019-09-29 11:30:00+00:00,530.0,80.3499984741,41628.0
2019-09-29 11:45:00+00:00,532.0,82.0899963379,42677.0
2019-09-29 12:00:00+00:00,534.0,83.3199996948,43535.0
2019-09-29 12:15:00+00:00,534.0,84.1500015259,43943.0
2019-09-29 12:30:00+00:00,532.0,84.6399993896,44068.0
2019-09-29 12:45:00+00:00,529.0,84.7699966431,43880.0
2019-09-29 13:00:00+00:00,532.0,84.0199966431,43708.0
2019-09-29 13:15:00+00:00,533.0,81.2900009155,42409.0
2019-09-29 13:30:00+00:00,535.0,80.4400024414,42118.0
2019-09-29 13:45:00+00:00,538.0,79.0800018311,41575.0
2019-09-29 14:00:00+00:00,539.0,75.8300018311,39948.0
2019-09-29 14:15:00+00:00,542.0,67.8399963379,35867.0
2019-09-29 14:30:00+00:00,543.0,66.8300018311,35434.0
2019-09-29 14:45:00+00:00,546.0,65.0599975586,34596.0
2019-09-29 15:00:00+00:00,548.0,61.9300003052,33063.0
2019-09-29 15:15:00+00:00,553.0,58.3800010681,31429.0
2019-09-29 15:30:00+00:00,555.0,55.3499984741,29888.0
2019-09-29 15:45:00+00:00,551.0,43.9500007629,23547.0
2019-09-29 16:00:00+00:00,564.0,46.5200004578,25469.0
2019-09-29 16:15:00+00:00,561.0,33.5099983215,18232.0
2019-09-29 16:30:00+00:00,577.0,33.0400009155,18325.0
2019-09-29 16:45:00+00:00,576.0,26.6800003052,14679.0
2019-09-29 17:00:00+00:00,565.0,16.6700000763,8849.0
2019-09-29 17:15:00+00:00,566.0,8.1300001144,4033.0
2019-09-29 17:30:00+00:00,532.0,3.3099999428,1253.0
2019-09-29 17:45:00+00:00,499.0,1.4299999475,232.0
2019-09-29 18:00:00+00:00,548.0,0.1599999964,-53.0
2019-09-30 06:00:00+00:00,495.0,0.050000000700000005,2.0
2019-09-30 06:15:00+00:00,581.0,0.050000000700000005,2.0
2019-09-30 06:30:00+00:00,535.0,0.7400000095,82.0
2019-09-30 06:45:00+00:00,512.0,2.0899999142,581.0
2019-09-30 07:00:00+00:00,555.0,3.3399999142,1331.0
2019-09-30 07:15:00+00:00,571.0,4.7300000191,2144.0
2019-09-30 07:30:00+00:00,586.0,6.7800002098,3379.0
2019-09-30 07:45:00+00:00,588.0,7.75,3979.0
2019-09-30 08:00:00+00:00,595.0,10.4300003052,5569.0
2019-09-30 08:15:00+00:00,591.0,12.4300003052,6716.0
2019-09-30 08:30:00+00:00,591.0,14.1199998856,7704.0
2019-09-30 08:45:00+00:00,582.0,19.6299991608,10593.0
2019-09-30 09:00:00+00:00,592.0,29.8199996948,16948.0
2019-09-30 09:15:00+00:00,580.0,44.0699996948,24768.0
2019-09-30 09:30:00+00:00,571.0,53.9599990845,29948.0
2019-09-30 09:45:00+00:00,560.0,47.6599998474,25930.0
2019-09-30 10:00:00+00:00,574.0,44.6500015259,24083.0
2019-09-30 10:15:00+00:00,557.0,35.1300010681,18956.0
2019-09-30 10:30:00+00:00,565.0,39.6899986267,21712.0
2019-09-30 10:45:00+00:00,573.0,39.0999984741,21708.0
2019-09-30 11:00:00+00:00,564.0,47.8899993896,25955.0
2019-09-30 11:15:00+00:00,560.0,39.0,21213.0
2019-09-30 11:30:00+00:00,562.0,32.8699989319,17783.0
2019-09-30 11:45:00+00:00,559.0,47.6599998474,25922.0
2019-09-30 12:00:00+00:00,566.0,30.2800006866,16519.0
2019-09-30 12:15:00+00:00,570.0,51.8100013733,28800.0
2019-09-30 12:30:00+00:00,554.0,53.5999984741,28841.0
2019-09-30 12:45:00+00:00,552.0,42.9500007629,23037.0
2019-09-30 13:00:00+00:00,559.0,55.2000007629,29978.0
2019-09-30 13:15:00+00:00,550.0,62.9399986267,33891.0
2019-09-30 13:30:00+00:00,538.0,85.6500015259,45124.0
2019-09-30 13:45:00+00:00,527.0,83.6800003052,43185.0
2019-09-30 14:00:00+00:00,527.0,59.3199996948,30771.0
2019-09-30 14:15:00+00:00,550.0,46.3100013733,24816.0
2019-09-30 14:30:00+00:00,544.0,77.5299987793,41127.0
2019-09-30 14:45:00+00:00,529.0,79.2099990845,41103.0
2019-09-30 15:00:00+00:00,534.0,69.2699966431,36239.0
2019-09-30 15:15:00+00:00,542.0,61.5900001526,32641.0
2019-09-30 15:30:00+00:00,549.0,54.6100006104,29288.0
2019-09-30 15:45:00+00:00,553.0,51.2599983215,27647.0
2019-09-30 16:00:00+00:00,557.0,45.4700012207,24670.0
2019-09-30 16:15:00+00:00,561.0,38.7999992371,21127.0
2019-09-30 16:30:00+00:00,566.0,31.4899997711,17206.0
2019-09-30 16:45:00+00:00,570.0,25.3899993896,13845.0
2019-09-30 17:00:00+00:00,549.0,16.1200008392,8312.0
2019-09-30 17:15:00+00:00,545.0,6.5900001526,3073.0
2019-09-30 17:30:00+00:00,543.0,2.5499999523,843.0
2019-09-30 17:45:00+00:00,514.0,1.4400000572,250.0
2019-09-30 18:00:00+00:00,560.0,0.050000000700000005,-59.0
2019-10-03 06:00:00+00:00,579.0,0.0599999987,3.0
2019-10-03 06:15:00+00:00,609.0,0.0700000003,2.0
2019-10-03 06:30:00+00:00,567.0,0.9200000167,152.0
2019-10-03 06:45:00+00:00,577.0,2.9700000286,1156.0
2019-10-03 07:00:00+00:00,611.0,5.5700001717,2808.0
2019-10-03 07:15:00+00:00,614.0,6.8400001526,3599.0
2019-10-03 07:30:00+00:00,616.0,8.5399999619,4656.0
2019-10-03 07:45:00+00:00,622.0,10.0799999237,5638.0
2019-10-03 08:00:00+00:00,614.0,9.1700000763,5019.0
2019-10-03 08:15:00+00:00,627.0,17.4099998474,10208.0
2019-10-03 08:30:00+00:00,623.0,26.1100006104,15461.0
2019-10-03 08:45:00+00:00,616.0,26.0900001526,15311.0
2019-10-03 09:00:00+00:00,614.0,31.3199996948,18395.0
2019-10-03 09:15:00+00:00,610.0,31.8299999237,18666.0
2019-10-03 09:30:00+00:00,600.0,52.7400016785,30650.0
2019-10-03 09:45:00+00:00,584.0,63.25,35795.0
2019-10-03 10:00:00+00:00,567.0,51.2299995422,28257.0
2019-10-03 10:15:00+00:00,574.0,67.1100006104,37448.0
2019-10-03 10:30:00+00:00,561.0,71.7099990845,39168.0
2019-10-03 10:45:00+00:00,559.0,41.9599990845,22776.0
2019-10-03 11:00:00+00:00,578.0,33.0400009155,18548.0
2019-10-03 11:15:00+00:00,581.0,44.5800018311,25192.0
2019-10-03 11:30:00+00:00,565.0,71.1299972534,39209.0
2019-10-03 11:45:00+00:00,560.0,62.0499992371,33943.0
2019-10-03 12:00:00+00:00,561.0,51.3600006104,28187.0
2019-10-03 12:15:00+00:00,551.0,77.5999984741,41790.0
2019-10-03 12:30:00+00:00,556.0,36.6599998474,19891.0
2019-10-03 12:45:00+00:00,575.0,38.3199996948,21499.0
2019-10-03 13:00:00+00:00,579.0,35.3300018311,19994.0
2019-10-03 13:15:00+00:00,560.0,79.4800033569,43624.0
2019-10-03 13:30:00+00:00,545.0,86.6600036621,46236.0
2019-10-03 13:45:00+00:00,540.0,84.6699981689,44837.0
2019-10-03 14:00:00+00:00,537.0,88.7099990845,46695.0
2019-10-03 14:15:00+00:00,530.0,90.4400024414,46956.0
2019-10-03 14:30:00+00:00,530.0,76.8700027466,39960.0
2019-10-03 14:45:00+00:00,552.0,34.2000007629,18468.0
2019-10-03 15:00:00+00:00,562.0,54.4799995422,30115.0
2019-10-03 15:15:00+00:00,562.0,39.0900001526,21423.0
2019-10-03 15:30:00+00:00,566.0,19.8299999237,10725.0
2019-10-03 15:45:00+00:00,574.0,16.4599990845,8978.0
2019-10-03 16:00:00+00:00,582.0,23.1399993896,13026.0
2019-10-03 16:15:00+00:00,594.0,33.4599990845,19348.0
2019-10-03 16:30:00+00:00,574.0,21.0900001526,11801.0
2019-10-03 16:45:00+00:00,561.0,6.7600002289,3357.0
2019-10-03 17:00:00+00:00,539.0,4.1199998856,1799.0
2019-10-03 17:15:00+00:00,524.0,2.3800001144,833.0
2019-10-03 17:30:00+00:00,504.0,1.5199999809,363.0
2019-10-03 17:45:00+00:00,559.0,0.1599999964,-57.0
2019-10-03 18:00:00+00:00,529.0,-0.0399999991,2.0
2019-10-04 06:00:00+00:00,458.0,0.0299999993,3.0
2019-10-04 06:15:00+00:00,530.0,0.0799999982,2.0
2019-10-04 06:30:00+00:00,617.0,0.050000000700000005,-9.0
2019-10-04 06:45:00+00:00,518.0,1.0599999428,121.0
2019-10-04 07:00:00+00:00,516.0,1.6299999952,348.0
2019-10-04 07:15:00+00:00,528.0,1.9600000381,519.0
2019-10-04 07:30:00+00:00,583.0,5.2300000191,2460.0
2019-10-04 07:45:00+00:00,608.0,9.8500003815,5329.0
2019-10-04 08:00:00+00:00,609.0,10.7899999619,5902.0
2019-10-04 08:15:00+00:00,618.0,20.0300006866,11613.0
2019-10-04 08:30:00+00:00,605.0,17.6599998474,9998.0
2019-10-04 08:45:00+00:00,604.0,17.6399993896,9960.0
2019-10-04 09:00:00+00:00,606.0,24.4799995422,14030.0
2019-10-04 09:15:00+00:00,598.0,20.9200000763,11776.0
2019-10-04 09:30:00+00:00,599.0,22.8799991608,12970.0
2019-10-04 09:45:00+00:00,593.0,18.4599990845,10278.0
2019-10-04 10:00:00+00:00,599.0,14.2899999619,7938.0
2019-10-04 10:15:00+00:00,594.0,11.5500001907,6262.0
2019-10-04 10:30:00+00:00,605.0,15.6099996567,8781.0
2019-10-04 10:45:00+00:00,599.0,12.25,6735.0
2019-10-04 11:00:00+00:00,602.0,14.5399999619,8125.0
2019-10-04 11:15:00+00:00,606.0,19.9899997711,11433.0
2019-10-04 11:30:00+00:00,606.0,27.1100006104,15658.0
2019-10-04 11:45:00+00:00,597.0,36.4599990845,20954.0
2019-10-04 12:00:00+00:00,588.0,33.4900016785,18936.0
2019-10-04 12:15:00+00:00,574.0,62.3199996948,34640.0
2019-10-04 12:30:00+00:00,566.0,44.2999992371,24344.0
2019-10-04 12:45:00+00:00,578.0,26.2900009155,14652.0
2019-10-04 13:00:00+00:00,581.0,23.5100002289,13134.0
2019-10-04 13:15:00+00:00,590.0,52.8600006104,30190.0
2019-10-04 13:30:00+00:00,573.0,40.9900016785,22896.0
2019-10-04 13:45:00+00:00,580.0,42.7299995422,24192.0
2019-10-04 14:00:00+00:00,567.0,60.0,33245.0
2019-10-04 14:15:00+00:00,574.0,39.6500015259,22211.0
2019-10-04 14:30:00+00:00,585.0,36.2099990845,20642.0
2019-10-04 14:45:00+00:00,581.0,24.6399993896,13845.0
2019-10-04 15:00:00+00:00,590.0,25.6800003052,14647.0
2019-10-04 15:15:00+00:00,586.0,20.6100006104,11612.0
2019-10-04 15:30:00+00:00,578.0,14.9799995422,8210.0
2019-10-04 15:45:00+00:00,587.0,16.6700000763,9318.0
2019-10-04 16:00:00+00:00,588.0,18.1499996185,10197.0
2019-10-04 16:15:00+00:00,604.0,29.4599990845,17254.0
2019-10-04 16:30:00+00:00,595.0,23.0900001526,13269.0
2019-10-04 16:45:00+00:00,577.0,8.7100000381,4591.0
2019-10-04 17:00:00+00:00,593.0,7.6199998856,4059.0
2019-10-04 17:15:00+00:00,547.0,3.1800000668,1310.0
2019-10-04 17:30:00+00:00,531.0,1.7999999522999999,532.0
2019-10-04 17:45:00+00:00,547.0,0.4099999964,-18.0
2019-10-04 18:00:00+00:00,538.0,-0.019999999600000002,2.0
2019-10-06 06:00:00+00:00,455.0,0.0799999982,8.0
2019-10-06 06:15:00+00:00,541.0,0.0799999982,3.0
2019-10-06 06:30:00+00:00,563.0,0.6100000143000001,68.0
2019-10-06 06:45:00+00:00,544.0,2.3399999142,728.0
2019-10-06 07:00:00+00:00,551.0,3.3099999428,1272.0
2019-10-06 07:15:00+00:00,597.0,5.6700000763,2767.0
2019-10-06 07:30:00+00:00,609.0,9.8699998856,5362.0
2019-10-06 07:45:00+00:00,617.0,19.3299999237,11173.0
2019-10-06 08:15:00+00:00,698.0,1.5700000525000002,856.0
2019-10-06 08:30:00+00:00,597.0,11.470000267,6183.0
2019-10-06 08:45:00+00:00,599.0,11.1800003052,6039.0
2019-10-06 09:00:00+00:00,598.0,12.7700004578,6978.0
2019-10-06 09:15:00+00:00,598.0,14.6499996185,8078.0
2019-10-06 09:30:00+00:00,604.0,22.1499996185,12622.0
2019-10-06 09:45:00+00:00,587.0,12.8100004196,6915.0
2019-10-06 10:00:00+00:00,584.0,10.3000001907,5436.0
2019-10-06 10:15:00+00:00,583.0,7.1199998856,3610.0
2019-10-06 10:30:00+00:00,593.0,8.6199998856,4558.0
2019-10-06 10:45:00+00:00,606.0,14.25,8021.0
2019-10-06 11:00:00+00:00,605.0,19.1900005341,10911.0
2019-10-06 11:15:00+00:00,600.0,15.6400003433,8767.0
2019-10-06 11:30:00+00:00,606.0,19.3799991608,11056.0
2019-10-06 11:45:00+00:00,610.0,20.3500003815,11733.0
2019-10-06 12:00:00+00:00,602.0,13.8100004196,7702.0
2019-10-06 12:15:00+00:00,606.0,15.8999996185,9005.0
2019-10-06 12:30:00+00:00,605.0,17.1299991608,9747.0
2019-10-06 12:45:00+00:00,604.0,17.2600002289,9837.0
2019-10-06 13:00:00+00:00,611.0,25.0499992371,14592.0
2019-10-06 13:15:00+00:00,611.0,50.3400001526,29807.0
2019-10-06 13:30:00+00:00,581.0,61.0900001526,34572.0
2019-10-06 13:45:00+00:00,576.0,70.9000015259,39806.0
2019-10-06 14:00:00+00:00,570.0,39.9700012207,22138.0
2019-10-06 14:15:00+00:00,586.0,31.1299991608,17714.0
2019-10-06 14:30:00+00:00,593.0,39.5999984741,22891.0
2019-10-06 14:45:00+00:00,593.0,34.4000015259,19821.0
2019-10-06 15:00:00+00:00,587.0,27.1000003815,15376.0
2019-10-06 15:15:00+00:00,591.0,30.1399993896,17236.0
2019-10-06 15:30:00+00:00,584.0,22.3999996185,12579.0
2019-10-06 15:45:00+00:00,575.0,11.25,6021.0
2019-10-06 16:00:00+00:00,594.0,20.9899997711,11950.0
2019-10-06 16:15:00+00:00,587.0,21.0,11903.0
2019-10-06 16:30:00+00:00,591.0,15.3400001526,8616.0
2019-10-06 16:45:00+00:00,591.0,13.0699996948,7246.0
2019-10-06 17:00:00+00:00,590.0,9.4600000381,5092.0
2019-10-06 17:15:00+00:00,584.0,5.25,2603.0
2019-10-06 17:30:00+00:00,553.0,3.3099999428,1373.0
2019-10-06 17:45:00+00:00,487.0,1.6200000048,386.0
2019-10-07 06:00:00+00:00,463.0,0.0399999991,2.0
2019-10-07 06:15:00+00:00,583.0,0.0900000036,1.0
2019-10-07 06:30:00+00:00,589.0,1.5199999809,460.0
2019-10-07 06:45:00+00:00,580.0,3.5499999523,1502.0
2019-10-07 07:00:00+00:00,590.0,4.1399998665,1873.0
2019-10-07 07:15:00+00:00,618.0,5.0900001526,2547.0
2019-10-07 07:30:00+00:00,633.0,9.720000267,5494.0
2019-10-07 07:45:00+00:00,629.0,15.8100004196,9221.0
2019-10-07 08:00:00+00:00,622.0,14.8900003433,8539.0
2019-10-07 08:15:00+00:00,620.0,16.6599998474,9624.0
2019-10-07 08:30:00+00:00,615.0,16.2199993134,9286.0
2019-10-07 08:45:00+00:00,617.0,18.5,10719.0
2019-10-07 09:00:00+00:00,615.0,34.5400009155,20373.0
2019-10-07 09:15:00+00:00,605.0,30.5799999237,17639.0
2019-10-07 09:30:00+00:00,601.0,33.1599998474,19102.0
2019-10-07 09:45:00+00:00,592.0,33.7700004578,19177.0
2019-10-07 10:00:00+00:00,594.0,57.2099990845,32848.0
2019-10-07 10:15:00+00:00,576.0,71.0199966431,39744.0
2019-10-07 10:30:00+00:00,567.0,62.1100006104,34358.0
2019-10-07 10:45:00+00:00,559.0,62.6899986267,34241.0
2019-10-07 11:00:00+00:00,568.0,45.7799987793,25499.0
2019-10-07 11:15:00+00:00,570.0,49.4300003052,27488.0
2019-10-07 11:30:00+00:00,573.0,30.9099998474,17133.0
2019-10-07 11:45:00+00:00,558.0,84.0699996948,45884.0
2019-10-07 12:00:00+00:00,552.0,66.9700012207,36173.0
2019-10-07 12:15:00+00:00,553.0,56.1500015259,30410.0
2019-10-07 12:30:00+00:00,549.0,75.3799972534,40447.0
2019-10-07 12:45:00+00:00,549.0,81.6800003052,43927.0
2019-10-07 13:00:00+00:00,544.0,82.1600036621,43743.0
2019-10-07 13:15:00+00:00,543.0,55.4399986267,29456.0
2019-10-07 13:30:00+00:00,556.0,77.4300003052,42147.0
2019-10-07 13:45:00+00:00,549.0,75.8499984741,40764.0
2019-10-07 14:00:00+00:00,548.0,73.7099990845,39598.0
2019-10-07 14:15:00+00:00,549.0,60.0400009155,32200.0
2019-10-07 14:30:00+00:00,555.0,55.8199996948,30387.0
2019-10-07 14:45:00+00:00,565.0,40.1899986267,22143.0
2019-10-07 15:00:00+00:00,571.0,31.0499992371,17188.0
2019-10-07 15:15:00+00:00,579.0,39.2000007629,22115.0
2019-10-07 15:30:00+00:00,569.0,26.7800006866,14779.0
2019-10-07 15:45:00+00:00,571.0,14.8299999237,8026.0
2019-10-07 16:00:00+00:00,565.0,10.0500001907,5240.0
2019-10-07 16:15:00+00:00,565.0,6.6799998283,3338.0
2019-10-07 16:30:00+00:00,565.0,5.7399997711,2809.0
2019-10-07 16:45:00+00:00,576.0,7.8200001717,4057.0
2019-10-07 17:00:00+00:00,573.0,7.1999998093,3689.0
2019-10-07 17:15:00+00:00,552.0,3.5499999523,1516.0
2019-10-07 17:30:00+00:00,523.0,2.0499999523,649.0
2019-10-07 17:45:00+00:00,536.0,0.5,10.0
2019-10-09 06:15:00+00:00,441.0,0.0299999993,3.0
2019-10-09 06:30:00+00:00,507.0,0.019999999600000002,3.0
2019-10-09 06:45:00+00:00,585.0,0.019999999600000002,3.0
2019-10-09 07:00:00+00:00,578.0,0.3799999952,8.0
2019-10-09 07:15:00+00:00,502.0,1.8500000238,431.0
2019-10-09 07:30:00+00:00,542.0,2.6300001144,887.0
2019-10-09 07:45:00+00:00,581.0,4.8299999237,2234.0
2019-10-09 08:00:00+00:00,587.0,5.0500001907,2376.0
2019-10-09 08:15:00+00:00,591.0,5.6100001335,2725.0
2019-10-09 08:30:00+00:00,601.0,8.5900001526,4547.0
2019-10-09 08:45:00+00:00,609.0,11.8100004196,6583.0
2019-10-09 09:00:00+00:00,610.0,16.8700008392,9646.0
2019-10-09 09:15:00+00:00,594.0,10.8800001144,5869.0
2019-10-09 09:30:00+00:00,607.0,15.4499998093,8761.0
2019-10-09 09:45:00+00:00,606.0,17.3500003815,9885.0
2019-10-09 10:00:00+00:00,601.0,14.6000003815,8194.0
2019-10-09 10:15:00+00:00,612.0,28.5300006866,16710.0
2019-10-09 10:30:00+00:00,595.0,32.2799987793,18583.0
2019-10-09 10:45:00+00:00,588.0,41.9500007629,23798.0
2019-10-09 11:00:00+00:00,577.0,57.2999992371,32311.0
2019-10-09 11:15:00+00:00,584.0,59.7299995422,33964.0
2019-10-09 11:30:00+00:00,573.0,42.8800010681,23893.0
2019-10-09 11:45:00+00:00,578.0,24.2700004578,13562.0
2019-10-09 12:00:00+00:00,574.0,9.4899997711,4986.0
2019-10-09 12:15:00+00:00,599.0,24.7999992371,14338.0
2019-10-09 12:30:00+00:00,594.0,24.2700004578,13913.0
2019-10-09 12:45:00+00:00,595.0,35.1699981689,20367.0
2019-10-09 13:00:00+00:00,589.0,41.2200012207,23650.0
2019-10-09 13:15:00+00:00,582.0,22.7800006866,12788.0
2019-10-09 13:30:00+00:00,594.0,37.1100006104,21450.0
2019-10-09 13:45:00+00:00,585.0,44.9000015259,25684.0
2019-10-09 14:00:00+00:00,586.0,37.2299995422,21256.0
2019-10-09 14:15:00+00:00,583.0,33.0,18734.0
2019-10-09 14:30:00+00:00,578.0,58.7900009155,33278.0
2019-10-09 14:45:00+00:00,568.0,19.1299991608,10421.0
2019-10-09 15:00:00+00:00,591.0,24.8999996185,14205.0
2019-10-09 15:15:00+00:00,588.0,33.9099998474,19577.0
2019-10-09 15:30:00+00:00,585.0,20.0400009155,11252.0
2019-10-09 15:45:00+00:00,588.0,17.5300006866,9860.0
2019-10-09 16:00:00+00:00,593.0,23.5499992371,13584.0
2019-10-09 16:15:00+00:00,586.0,13.3999996185,7431.0
2019-10-09 16:30:00+00:00,597.0,10.8000001907,5881.0
2019-10-09 16:45:00+00:00,581.0,6.9499998093,3368.0
2019-10-09 17:00:00+00:00,590.0,6.4499998093,3121.0
2019-10-09 17:15:00+00:00,572.0,4.2600002289,1822.0
2019-10-09 17:30:00+00:00,526.0,1.6599999666,335.0
2019-10-09 17:45:00+00:00,581.0,0.019999999600000002,-40.0
2019-10-10 06:15:00+00:00,473.0,0.0599999987,2.0
2019-10-10 06:30:00+00:00,603.0,0.0799999982,2.0
2019-10-10 06:45:00+00:00,619.0,0.1000000015,8.0
2019-10-10 07:00:00+00:00,540.0,2.3699998856,749.0
2019-10-10 07:15:00+00:00,578.0,3.9100000858,1665.0
2019-10-10 07:30:00+00:00,601.0,5.2699999809,2566.0
2019-10-10 07:45:00+00:00,627.0,13.029999733,7478.0
2019-10-10 08:00:00+00:00,626.0,16.9500007629,9834.0
2019-10-10 08:15:00+00:00,620.0,15.3999996185,8856.0
2019-10-10 08:30:00+00:00,625.0,28.1399993896,16696.0
2019-10-10 08:45:00+00:00,619.0,30.8400001526,18187.0
2019-10-10 09:00:00+00:00,614.0,36.6599998474,21578.0
2019-10-10 09:15:00+00:00,603.0,42.7200012207,24795.0
2019-10-10 09:30:00+00:00,597.0,47.5200004578,27371.0
2019-10-10 09:45:00+00:00,589.0,53.8699989319,30714.0
2019-10-10 10:00:00+00:00,579.0,32.4799995422,18169.0
2019-10-10 10:15:00+00:00,587.0,39.3199996948,22337.0
2019-10-10 10:30:00+00:00,570.0,60.2299995422,33523.0
2019-10-10 10:45:00+00:00,574.0,20.7700004578,11372.0
2019-10-10 11:00:00+00:00,589.0,33.2000007629,18865.0
2019-10-10 11:15:00+00:00,583.0,47.1199989319,26696.0
2019-10-10 11:30:00+00:00,572.0,21.2199993134,11591.0
2019-10-10 11:45:00+00:00,590.0,35.2400016785,20144.0
2019-10-10 12:00:00+00:00,560.0,66.0899963379,36351.0
2019-10-10 12:15:00+00:00,563.0,17.3199996948,9270.0
2019-10-10 12:30:00+00:00,583.0,21.3799991608,11949.0
2019-10-10 12:45:00+00:00,587.0,57.8600006104,32880.0
2019-10-10 13:00:00+00:00,561.0,65.6500015259,36084.0
2019-10-10 13:15:00+00:00,550.0,82.0899963379,44200.0
2019-10-10 13:30:00+00:00,547.0,59.25,31797.0
2019-10-10 13:45:00+00:00,550.0,45.2000007629,24282.0
2019-10-10 14:00:00+00:00,568.0,24.9300003052,13708.0
2019-10-10 14:15:00+00:00,568.0,76.5,42470.0
2019-10-10 14:30:00+00:00,550.0,76.5,41272.0
2019-10-10 14:45:00+00:00,552.0,25.5799999237,13651.0
2019-10-10 15:00:00+00:00,566.0,16.2800006866,8746.0
2019-10-10 15:15:00+00:00,575.0,13.7700004578,7450.0
2019-10-10 15:30:00+00:00,574.0,12.5500001907,6742.0
2019-10-10 15:45:00+00:00,584.0,15.4300003052,8597.0
2019-10-10 16:00:00+00:00,591.0,24.2299995422,13933.0
2019-10-10 16:15:00+00:00,590.0,30.8600006104,17683.0
2019-10-10 16:30:00+00:00,577.0,23.1800003052,12909.0
2019-10-10 16:45:00+00:00,580.0,10.9200000763,5880.0
2019-10-10 17:00:00+00:00,551.0,3.6199998856,1575.0
