,poa_global,poa_diffuse,ghi,ghi_c,temp_air,wind_speed,rain_fall
2019-08-26 08:00:00+00:00,166.5464,148.83,179.2452,407.7448,295.71,1.24,1e-06
2019-08-26 08:15:00+00:00,202.0356,173.104,217.7688,452.3112,296.6,1.34,1e-06
2019-08-26 08:30:00+00:00,248.814,197.1756,269.5956,495.4364,297.49,1.44,2e-06
2019-08-26 08:45:00+00:00,309.768,212.6264,337.8744,536.8376,298.39,1.55,2e-06
2019-08-26 09:00:00+00:00,361.0012,221.1144,391.0552,576.262,299.29,1.6600000000000001,1e-06
2019-08-26 09:15:00+00:00,440.5648,209.802,474.6772,611.8664,300.19,1.77,1e-06
2019-08-26 09:30:00+00:00,549.5912,168.3532,586.1092,643.3968,301.09,1.9,0.0
2019-08-26 09:45:00+00:00,627.34,146.9836,656.4608,672.3504,301.86,1.99,0.0
2019-08-26 10:00:00+00:00,665.7584,154.9396,682.25,698.6072,302.5,2.05,1e-06
2019-08-26 10:15:00+00:00,696.2648,166.3484,700.0032,722.008,303.13,2.11,1e-06
2019-08-26 10:30:00+00:00,710.094,186.7096,701.9284,742.4212,303.77,2.17,1e-06
2019-08-26 10:45:00+00:00,697.7052,220.4008,680.372,759.7132,304.27,2.22,1e-06
2019-08-26 11:00:00+00:00,696.2744,241.9708,670.9604,773.7336,304.63,2.26,1e-06
2019-08-26 11:15:00+00:00,621.6204,292.3672,598.6836,784.3932,305.0,2.3,1e-06
2019-08-26 11:30:00+00:00,619.4228,304.222,591.9796,791.6192,305.37,2.35,0.0
2019-08-26 11:45:00+00:00,692.3556,283.05,648.6052,795.356,305.6,2.38,0.0
2019-08-26 12:00:00+00:00,807.166,231.9948,737.6276,795.5656,305.69,2.4,0.0
2019-08-26 12:15:00+00:00,865.71,204.8092,778.1244,794.156,305.78,2.42,0.0
2019-08-26 12:30:00+00:00,879.048,201.5768,780.6452,791.2216,305.87,2.44,0.0
2019-08-26 12:45:00+00:00,875.4092,205.5576,769.3404,784.7476,305.89,2.44,0.0
2019-08-26 13:00:00+00:00,784.3284,252.0996,691.2088,774.7712,305.84,2.43,0.0
2019-08-26 13:15:00+00:00,750.5896,264.3428,658.314,761.3476,305.78,2.42,0.0
2019-08-26 13:30:00+00:00,825.2484,221.036,705.752,744.5504,305.73,2.41,0.0
2019-08-26 13:45:00+00:00,792.3436,227.6112,673.3436,724.472,305.75,2.4,0.0
2019-08-26 14:00:00+00:00,505.4072,294.2092,460.2304,701.2216,305.85,2.38,0.0
2019-08-26 14:15:00+00:00,337.2056,268.4088,326.618,674.9268,305.95,2.37,0.0
2019-08-26 14:30:00+00:00,293.5392,244.4068,287.0904,645.734,306.04,2.35,0.0
2019-08-26 14:45:00+00:00,309.1036,246.152,297.7584,613.808,306.1,2.33,0.0
2019-08-26 15:00:00+00:00,362.9728,253.8028,336.1356,579.3336,306.12,2.29,0.0
2019-08-26 15:15:00+00:00,436.7148,244.0948,380.9148,542.6308,306.14,2.26,0.0
2019-08-26 15:30:00+00:00,550.2456,204.2572,443.2824,503.9184,306.16,2.23,0.0
2019-08-26 15:45:00+00:00,445.5892,208.8356,368.5092,463.322,306.05,2.18,0.0
2019-08-26 16:00:00+00:00,407.6552,196.032,334.8688,421.1264,305.82,2.11,0.0
2019-08-26 16:15:00+00:00,353.96,182.6584,292.152,377.6536,305.59,2.05,0.0
2019-08-26 16:30:00+00:00,397.5028,154.0064,304.3412,333.2724,305.36,1.98,0.0
2019-08-26 16:45:00+00:00,374.92,136.0724,278.2996,288.41,304.92,1.88,0.0
2019-08-26 17:00:00+00:00,303.944,126.5172,226.9988,243.572,304.27,1.73,0.0
2019-08-26 17:15:00+00:00,186.4428,110.7676,152.374,199.3692,303.61,1.6,0.0
2019-08-26 17:30:00+00:00,109.6224,81.9824,97.6368,156.556,302.96,1.47,0.0
2019-08-26 17:45:00+00:00,71.56,57.966,65.7528,116.0772,302.32,1.45,0.0
2019-08-26 18:00:00+00:00,44.8432,37.8504,41.7992,79.1108,301.68,1.54,0.0
2019-08-26 18:15:00+00:00,24.7324,21.2368,23.0696,46.984,301.04,1.63,0.0
2019-08-26 18:30:00+00:00,11.4172,9.7936,10.5672,21.4028,300.4,1.72,0.0
2019-08-26 18:45:00+00:00,1.978,1.9628,2.0676,3.9876,299.91,1.78,0.0
2019-08-26 19:00:00+00:00,0.0,0.0,0.0,0.0,299.55,1.82,0.0
2019-08-26 19:15:00+00:00,0.0,0.0,0.0,0.0,299.2,1.87,0.0
2019-08-26 19:30:00+00:00,0.0,0.0,0.0,0.0,298.84,1.9100000000000001,0.0
2019-08-26 19:45:00+00:00,0.0,0.0,0.0,0.0,298.53,1.9500000000000002,0.0
2019-08-26 20:00:00+00:00,0.0,0.0,0.0,0.0,298.27,2.0,0.0
2019-08-26 20:15:00+00:00,0.0,0.0,0.0,0.0,298.0,2.05,0.0
2019-08-26 20:30:00+00:00,0.0,0.0,0.0,0.0,297.73,2.1,0.0
2019-08-26 20:45:00+00:00,0.0,0.0,0.0,0.0,297.49,2.16,0.0
2019-08-26 21:00:00+00:00,0.0,0.0,0.0,0.0,297.26,2.22,0.0
2019-08-26 21:15:00+00:00,0.0,0.0,0.0,0.0,297.03,2.2800000000000002,0.0
2019-08-26 21:30:00+00:00,0.0,0.0,0.0,0.0,296.81,2.34,0.0
2019-08-26 21:45:00+00:00,0.0,0.0,0.0,0.0,296.61,2.33,0.0
2019-08-26 22:00:00+00:00,0.0,0.0,0.0,0.0,296.44,2.27,0.0
2019-08-26 22:15:00+00:00,0.0,0.0,0.0,0.0,296.27,2.2,0.0
2019-08-26 22:30:00+00:00,0.0,0.0,0.0,0.0,296.11,2.13,0.0
2019-08-26 22:45:00+00:00,0.0,0.0,0.0,0.0,295.93,1.99,0.0
2019-08-26 23:00:00+00:00,0.0,0.0,0.0,0.0,295.73,1.78,0.0
2019-08-26 23:15:00+00:00,0.0,0.0,0.0,0.0,295.53,1.58,0.0
2019-08-26 23:30:00+00:00,0.0,0.0,0.0,0.0,295.34,1.37,0.0
2019-08-26 23:45:00+00:00,0.0,0.0,0.0,0.0,295.17,1.16,1e-06
2019-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0,295.05,0.92,3e-06
2019-08-27 00:15:00+00:00,0.0,0.0,0.0,0.0,294.92,0.6900000000000001,4.9999999999999996e-06
2019-08-27 00:30:00+00:00,0.0,0.0,0.0,0.0,294.8,0.46,6e-06
2019-08-27 00:45:00+00:00,0.0,0.0,0.0,0.0,294.63,0.30000000000000004,8e-06
2019-08-27 01:00:00+00:00,0.0,0.0,0.0,0.0,294.43,0.21,9e-06
2019-08-27 01:15:00+00:00,0.0,0.0,0.0,0.0,294.23,0.11,9e-06
2019-08-27 01:30:00+00:00,0.0,0.0,0.0,0.0,294.03,0.03,1e-05
2019-08-27 01:45:00+00:00,0.0,0.0,0.0,0.0,293.85,0.06,1e-05
2019-08-27 02:00:00+00:00,0.0,0.0,0.0,0.0,293.7,0.1,7e-06
2019-08-27 02:15:00+00:00,0.0,0.0,0.0,0.0,293.55,0.13,4.9999999999999996e-06
2019-08-27 02:30:00+00:00,0.0,0.0,0.0,0.0,293.4,0.17,2e-06
2019-08-27 02:45:00+00:00,0.0,0.0,0.0,0.0,293.25,0.21,2e-06
2019-08-27 03:00:00+00:00,0.0,0.0,0.0,0.0,293.11,0.26,4.9999999999999996e-06
2019-08-27 03:15:00+00:00,0.0,0.0,0.0,0.0,292.97,0.30000000000000004,7e-06
2019-08-27 03:30:00+00:00,0.0,0.0,0.0,0.0,292.82,0.35000000000000003,9e-06
2019-08-27 03:45:00+00:00,0.0,0.0,0.0,0.0,292.68,0.38,2.8e-05
2019-08-27 04:00:00+00:00,0.0,0.0,0.0,0.0,292.53,0.38,6.3e-05
2019-08-27 04:15:00+00:00,0.0,0.0,0.0,0.0,292.38,0.39,9.800000000000001e-05
2019-08-27 04:30:00+00:00,0.0,0.0,0.0,0.0,292.23,0.39,0.000133
2019-08-27 04:45:00+00:00,0.0,0.0,0.0,0.0,292.13,0.4,0.00015099999999999998
2019-08-27 05:00:00+00:00,0.0,0.0,0.0,0.0,292.07,0.4,0.00015099999999999998
2019-08-27 05:15:00+00:00,0.0,0.0,0.0,0.0,292.01,0.4,0.00015099999999999998
2019-08-27 05:30:00+00:00,1.3115999999999999,1.3016,1.3712,2.5872,291.95,0.4,0.00015099999999999998
2019-08-27 05:45:00+00:00,7.39,7.3332,7.7248,16.6476,292.08,0.43,0.000138
2019-08-27 06:00:00+00:00,15.7956,15.6676,17.44,37.1156,292.39,0.5,0.000113
2019-08-27 06:15:00+00:00,27.9,27.6684,31.488,62.7868,292.71,0.56,8.800000000000001e-05
2019-08-27 06:30:00+00:00,43.74,43.3564,50.1092,92.8812,293.02,0.63,6.2e-05
2019-08-27 06:45:00+00:00,62.7512,61.2288,70.81,126.6364,293.43,0.67,9.900000000000001e-05
2019-08-27 07:00:00+00:00,64.6296,62.474,70.2876,163.2384,293.95,0.68,0.000198
2019-08-27 07:15:00+00:00,71.8244,68.9172,76.8784,201.8988,294.46,0.7000000000000001,0.000297
2019-08-27 07:30:00+00:00,72.2724,69.1028,76.508,241.888,294.98,0.72,0.000395
2019-08-27 07:45:00+00:00,87.2864,82.9352,91.9356,282.5512,295.54,0.75,0.001228
2019-08-27 08:00:00+00:00,120.684,113.1712,127.0448,323.312,296.14,0.78,0.002794
2019-08-27 08:15:00+00:00,141.9176,131.9508,148.9276,363.6676,296.74,0.81,0.00436
2019-08-27 08:30:00+00:00,178.8492,162.3648,187.7632,403.1796,297.35,0.84,0.005927
2019-08-27 08:45:00+00:00,192.932,174.684,201.5152,441.4624,297.93,0.88,0.008228
2019-08-27 09:00:00+00:00,234.296,204.2888,244.6048,478.1836,298.48,0.9400000000000001,0.011264
2019-08-27 09:15:00+00:00,244.8592,214.2788,254.2548,516.7144,299.04,1.0,0.0143
2019-08-27 09:30:00+00:00,240.8208,214.4108,248.6836,556.4216,299.6,1.07,0.017336
2019-08-27 09:45:00+00:00,211.606,193.4556,217.7044,593.8624,300.1,1.12,0.020096
2019-08-27 10:00:00+00:00,236.558,213.7,242.7172,628.7688,300.55,1.1400000000000001,0.022581
2019-08-27 10:15:00+00:00,360.0936,278.6288,366.2132,660.9148,301.01,1.17,0.025065999999999998
2019-08-27 10:30:00+00:00,563.3984,269.2364,559.5044,690.1092,301.46,1.2,0.027551
2019-08-27 10:45:00+00:00,653.192,246.7524,637.2836,716.1944,301.84,1.21,0.029615
2019-08-27 11:00:00+00:00,704.906,236.4096,677.1156,739.0484,302.15,1.19,0.03126
2019-08-27 11:15:00+00:00,659.938,275.4732,630.87,758.6576,302.45,1.18,0.032905
2019-08-27 11:30:00+00:00,647.1324,292.8448,614.45,775.1144,302.76,1.17,0.034550000000000004
2019-08-27 11:45:00+00:00,662.5472,294.6744,622.5648,788.1124,303.0,1.15,0.035946
2019-08-27 12:00:00+00:00,521.186,330.1044,501.3816,797.592,303.18,1.12,0.037094999999999996
2019-08-27 12:15:00+00:00,546.4772,330.8236,519.4552,800.186,303.36,1.09,0.038244
2019-08-27 12:30:00+00:00,686.4152,295.296,626.38,796.2952,303.54,1.07,0.039391999999999996
2019-08-27 12:45:00+00:00,767.0868,262.0444,682.88,788.8872,303.67,1.04,0.040340999999999995
2019-08-27 13:00:00+00:00,737.9032,272.6248,654.0872,777.9968,303.75,1.02,0.041090999999999996
2019-08-27 13:15:00+00:00,688.0244,287.3984,610.4712,763.6772,303.83,1.0,0.041840999999999996
2019-08-27 13:30:00+00:00,693.3628,278.266,607.6116,745.998,303.91,0.99,0.042591
2019-08-27 13:45:00+00:00,782.8372,230.2956,664.1076,725.0472,303.94,0.98,0.043448
2019-08-27 14:00:00+00:00,791.146,214.3392,661.1972,700.9312,303.91,0.96,0.044413999999999995
2019-08-27 14:15:00+00:00,572.9992,276.0048,501.6488,673.7736,303.88,0.9500000000000001,0.045378999999999996
2019-08-27 14:30:00+00:00,467.8772,281.6692,422.1556,643.7184,303.86,0.93,0.046345
2019-08-27 14:45:00+00:00,310.5876,242.5312,297.4768,610.928,303.77,0.91,0.046777
2019-08-27 15:00:00+00:00,284.4364,228.9036,273.9004,575.588,303.64,0.87,0.046675999999999995
2019-08-27 15:15:00+00:00,279.054,220.6044,266.518,538.3508,303.5,0.84,0.046575
2019-08-27 15:30:00+00:00,237.186,194.6136,228.5884,499.3964,303.36,0.81,0.046473999999999994
2019-08-27 15:45:00+00:00,485.4424,191.2344,389.2,458.584,303.19,0.79,0.044689
2019-08-27 16:00:00+00:00,530.5628,161.2704,404.3388,416.198,302.97,0.77,0.04122000000000001
2019-08-27 16:15:00+00:00,478.1128,153.6836,360.5272,372.5616,302.75,0.77,0.037751
2019-08-27 16:30:00+00:00,425.3516,144.3432,317.0944,328.0432,302.53,0.78,0.034282
2019-08-27 16:45:00+00:00,355.4152,136.0184,265.3384,283.0716,302.27,0.78,0.030177
2019-08-27 17:00:00+00:00,132.028,99.4032,120.088,238.1568,301.95,0.78,0.025438
2019-08-27 17:15:00+00:00,128.8228,95.1664,114.7596,193.9208,301.63,0.79,0.020697999999999998
2019-08-27 17:30:00+00:00,154.6072,91.3408,122.604,151.144,301.31,0.81,0.015958
2019-08-27 17:45:00+00:00,114.8304,72.0164,91.4676,110.8204,300.88,0.84,0.012990999999999999
2019-08-27 18:00:00+00:00,68.4564,49.7496,57.7352,74.2056,300.33,0.87,0.011797
2019-08-27 18:15:00+00:00,34.5148,28.31,30.9216,42.7704,299.79,0.91,0.010602
2019-08-27 18:30:00+00:00,13.25,11.5856,12.4096,18.1924,299.25,0.9500000000000001,0.009408
2019-08-27 18:45:00+00:00,1.7644000000000002,1.7508,1.8439999999999999,2.4276,298.81,1.01,0.008468999999999999
2019-08-27 19:00:00+00:00,0.0,0.0,0.0,0.0,298.49,1.09,0.007787
2019-08-27 19:15:00+00:00,0.0,0.0,0.0,0.0,298.16,1.17,0.007104
2019-08-27 19:30:00+00:00,0.0,0.0,0.0,0.0,297.83,1.25,0.006422
2019-08-27 19:45:00+00:00,0.0,0.0,0.0,0.0,297.53,1.34,0.005506
2019-08-27 20:00:00+00:00,0.0,0.0,0.0,0.0,297.24,1.43,0.004356
2019-08-27 20:15:00+00:00,0.0,0.0,0.0,0.0,296.96,1.53,0.0032069999999999998
2019-08-27 20:30:00+00:00,0.0,0.0,0.0,0.0,296.68,1.63,0.002057
2019-08-27 20:45:00+00:00,0.0,0.0,0.0,0.0,296.39,1.73,0.001297
2019-08-27 21:00:00+00:00,0.0,0.0,0.0,0.0,296.08,1.85,0.000927
2019-08-27 21:15:00+00:00,0.0,0.0,0.0,0.0,295.78,1.96,0.000557
2019-08-27 21:30:00+00:00,0.0,0.0,0.0,0.0,295.48,2.08,0.000187
2019-08-27 21:45:00+00:00,0.0,0.0,0.0,0.0,295.18,2.16,2e-06
2019-08-27 22:00:00+00:00,0.0,0.0,0.0,0.0,294.89,2.23,1e-06
2019-08-27 22:15:00+00:00,0.0,0.0,0.0,0.0,294.6,2.29,1e-06
2019-08-27 22:30:00+00:00,0.0,0.0,0.0,0.0,294.31,2.35,1e-06
2019-08-27 22:45:00+00:00,0.0,0.0,0.0,0.0,294.04,2.38,1e-05
2019-08-27 23:00:00+00:00,0.0,0.0,0.0,0.0,293.79,2.37,2.9e-05
2019-08-27 23:15:00+00:00,0.0,0.0,0.0,0.0,293.54,2.36,4.7000000000000004e-05
2019-08-27 23:30:00+00:00,0.0,0.0,0.0,0.0,293.29,2.34,6.6e-05
2019-08-27 23:45:00+00:00,0.0,0.0,0.0,0.0,293.06,2.32,0.000186
2019-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0,292.85,2.2800000000000002,0.00040699999999999997
2019-08-28 00:15:00+00:00,0.0,0.0,0.0,0.0,292.65,2.25,0.000628
2019-08-28 00:30:00+00:00,0.0,0.0,0.0,0.0,292.44,2.21,0.000848
2019-08-28 00:45:00+00:00,0.0,0.0,0.0,0.0,292.27,2.19,0.0011279999999999999
2019-08-28 01:00:00+00:00,0.0,0.0,0.0,0.0,292.13,2.17,0.0014659999999999999
2019-08-28 01:15:00+00:00,0.0,0.0,0.0,0.0,291.99,2.15,0.0018039999999999998
2019-08-28 01:30:00+00:00,0.0,0.0,0.0,0.0,291.85,2.13,0.002142
2019-08-28 01:45:00+00:00,0.0,0.0,0.0,0.0,291.73,2.13,0.002317
2019-08-28 02:00:00+00:00,0.0,0.0,0.0,0.0,291.64,2.13,0.002329
2019-08-28 02:15:00+00:00,0.0,0.0,0.0,0.0,291.54,2.13,0.002342
2019-08-28 02:30:00+00:00,0.0,0.0,0.0,0.0,291.44,2.13,0.0023539999999999998
2019-08-28 02:45:00+00:00,0.0,0.0,0.0,0.0,291.36,2.12,0.002673
2019-08-28 03:00:00+00:00,0.0,0.0,0.0,0.0,291.31,2.08,0.003297
2019-08-28 03:15:00+00:00,0.0,0.0,0.0,0.0,291.26,2.05,0.003922
2019-08-28 03:30:00+00:00,0.0,0.0,0.0,0.0,291.2,2.02,0.004547
2019-08-28 03:45:00+00:00,0.0,0.0,0.0,0.0,291.14,1.9500000000000002,0.005018
2019-08-28 04:00:00+00:00,0.0,0.0,0.0,0.0,291.07,1.8399999999999999,0.005337
2019-08-28 04:15:00+00:00,0.0,0.0,0.0,0.0,291.01,1.73,0.005656
2019-08-28 04:30:00+00:00,0.0,0.0,0.0,0.0,290.94,1.63,0.005974999999999999
2019-08-28 04:45:00+00:00,0.0,0.0,0.0,0.0,290.91,1.56,0.006096
2019-08-28 05:00:00+00:00,0.0,0.0,0.0,0.0,290.91,1.53,0.006019
2019-08-28 05:15:00+00:00,0.0,0.0,0.0,0.0,290.91,1.5,0.005941999999999999
2019-08-28 05:30:00+00:00,1.0244,1.0164,1.0708,2.0944,290.92,1.47,0.005863999999999999
2019-08-28 05:45:00+00:00,7.0684,7.0144,7.3884,17.3248,291.13,1.47,0.005377
2019-08-28 06:00:00+00:00,15.6136,15.4876,17.1228,41.66,291.54,1.5,0.0044800000000000005
2019-08-28 06:15:00+00:00,27.9168,27.6848,31.542,73.1444,291.95,1.54,0.003583
2019-08-28 06:30:00+00:00,42.7208,42.3548,49.0016,110.1528,292.36,1.57,0.002686
2019-08-28 06:45:00+00:00,61.8544,60.3836,69.928,151.1504,292.86,1.54,0.0019619999999999998
2019-08-28 07:00:00+00:00,84.5076,80.316,95.2772,194.7956,293.43,1.46,0.0014089999999999999
2019-08-28 07:15:00+00:00,102.6744,95.958,113.784,240.016,293.99,1.37,0.000856
2019-08-28 07:30:00+00:00,116.3028,107.9852,126.3696,285.9748,294.56,1.28,0.00030399999999999996
2019-08-28 07:45:00+00:00,122.2972,113.9392,130.472,332.014,295.17,1.18,9.300000000000001e-05
2019-08-28 08:00:00+00:00,140.1016,129.3992,148.514,377.6036,295.81,1.09,0.000224
2019-08-28 08:15:00+00:00,162.648,148.36,171.7716,422.3036,296.45,0.99,0.000355
2019-08-28 08:30:00+00:00,174.166,158.7548,182.6784,465.7384,297.1,0.89,0.00048699999999999997
2019-08-28 08:45:00+00:00,197.312,177.5352,206.2612,507.5796,297.73,0.77,0.000811
2019-08-28 09:00:00+00:00,212.3756,190.3196,220.996,547.5384,298.34,0.64,0.0013289999999999999
2019-08-28 09:15:00+00:00,246.7792,215.1216,256.1848,584.428,298.96,0.51,0.001846
2019-08-28 09:30:00+00:00,299.626,244.4992,310.3004,618.0716,299.58,0.4,0.0023639999999999998
2019-08-28 09:45:00+00:00,391.5492,267.7132,403.6664,649.1408,300.09,0.33,0.002673
2019-08-28 10:00:00+00:00,454.3112,273.3288,463.4272,677.4624,300.5,0.34,0.0027719999999999997
2019-08-28 10:15:00+00:00,555.4872,253.2808,557.7348,702.8808,300.91,0.39,0.002872
2019-08-28 10:30:00+00:00,676.0136,207.428,666.0592,725.2564,301.32,0.46,0.002972
2019-08-28 10:45:00+00:00,749.1884,184.0584,725.5832,744.4656,301.68,0.54,0.00302
2019-08-28 11:00:00+00:00,785.4188,183.048,749.12,760.402,302.0,0.59,0.003016
2019-08-28 11:15:00+00:00,813.0872,185.1608,764.4616,772.976,302.31,0.64,0.003012
2019-08-28 11:30:00+00:00,833.7856,189.0224,773.4868,782.1148,302.62,0.7000000000000001,0.003008
2019-08-28 11:45:00+00:00,845.9872,195.3776,775.1456,787.7628,302.92,0.72,0.0029800000000000004
2019-08-28 12:00:00+00:00,844.0464,207.36,765.0844,789.884,303.19,0.73,0.002928
2019-08-28 12:15:00+00:00,828.366,223.8876,744.2864,789.4856,303.46,0.74,0.002875
2019-08-28 12:30:00+00:00,763.1936,261.676,685.4028,786.5108,303.73,0.76,0.002822
2019-08-28 12:45:00+00:00,719.2164,281.6232,645.0304,780.006,303.94,0.77,0.0028109999999999997
2019-08-28 13:00:00+00:00,664.81,298.6904,598.0884,770.0072,304.11,0.77,0.0028409999999999998
2019-08-28 13:15:00+00:00,715.484,275.2004,629.242,756.5692,304.28,0.79,0.002871
2019-08-28 13:30:00+00:00,735.9836,259.8892,637.0516,739.764,304.44,0.81,0.002901
2019-08-28 13:45:00+00:00,708.2168,261.7928,609.5712,719.6824,304.55,0.84,0.002918
2019-08-28 14:00:00+00:00,696.6808,254.8368,593.45,696.432,304.6,0.88,0.002921
2019-08-28 14:15:00+00:00,684.9236,245.8572,576.8188,670.1376,304.64,0.92,0.002925
2019-08-28 14:30:00+00:00,715.4588,217.3576,588.0244,640.9432,304.68,0.97,0.002928
2019-08-28 14:45:00+00:00,725.7768,194.4652,584.5912,609.0108,304.67,1.03,0.00283
2019-08-28 15:00:00+00:00,699.4652,185.9696,556.2328,574.5208,304.6,1.09,0.002629
2019-08-28 15:15:00+00:00,662.8784,180.0508,521.0928,537.3656,304.54,1.16,0.002428
2019-08-28 15:30:00+00:00,624.7688,172.7264,485.0372,497.7916,304.47,1.23,0.002228
2019-08-28 15:45:00+00:00,567.5372,170.9328,437.5792,456.36,304.35,1.31,0.0019149999999999998
2019-08-28 16:00:00+00:00,494.4224,171.514,381.6212,413.366,304.17,1.38,0.001491
2019-08-28 16:15:00+00:00,466.1956,155.7408,351.9648,369.144,304.0,1.46,0.0010659999999999999
2019-08-28 16:30:00+00:00,426.8564,142.2152,316.0556,324.0792,303.83,1.54,0.000642
2019-08-28 16:45:00+00:00,364.8648,133.4292,268.4956,278.6232,303.56,1.5899999999999999,0.000376
2019-08-28 17:00:00+00:00,298.0188,122.9292,219.668,233.3172,303.19,1.6,0.00027
2019-08-28 17:15:00+00:00,228.2788,109.112,170.9152,188.8308,302.83,1.62,0.000164
2019-08-28 17:30:00+00:00,163.558,90.978,126.068,146.0076,302.46,1.6400000000000001,5.7e-05
2019-08-28 17:45:00+00:00,107.8112,69.5504,86.7832,105.9164,301.9,1.65,4e-06
2019-08-28 18:00:00+00:00,63.2244,47.05,53.9516,69.8796,301.14,1.65,3e-06
2019-08-28 18:15:00+00:00,31.3796,25.9696,28.2496,39.4148,300.39,1.65,2e-06
2019-08-28 18:30:00+00:00,11.5532,10.1556,10.866,16.0084,299.63,1.6600000000000001,1e-06
2019-08-28 18:45:00+00:00,1.3519999999999999,1.3416000000000001,1.4132,1.6724,299.02,1.74,0.0
2019-08-28 19:00:00+00:00,0.0,0.0,0.0,0.0,298.56,1.88,0.0
2019-08-28 19:15:00+00:00,0.0,0.0,0.0,0.0,298.09,2.02,0.0
2019-08-28 19:30:00+00:00,0.0,0.0,0.0,0.0,297.63,2.17,0.0
2019-08-28 19:45:00+00:00,0.0,0.0,0.0,0.0,297.23,2.2800000000000002,0.0
2019-08-28 20:00:00+00:00,0.0,0.0,0.0,0.0,296.91,2.36,0.0
2019-08-28 20:15:00+00:00,0.0,0.0,0.0,0.0,296.59,2.43,0.0
2019-08-28 20:30:00+00:00,0.0,0.0,0.0,0.0,296.27,2.51,0.0
2019-08-28 20:45:00+00:00,0.0,0.0,0.0,0.0,295.95,2.55,0.0
2019-08-28 21:00:00+00:00,0.0,0.0,0.0,0.0,295.63,2.56,0.0
2019-08-28 21:15:00+00:00,0.0,0.0,0.0,0.0,295.31,2.58,0.0
2019-08-28 21:30:00+00:00,0.0,0.0,0.0,0.0,294.99,2.59,0.0
2019-08-28 21:45:00+00:00,0.0,0.0,0.0,0.0,294.72,2.6,0.0
2019-08-28 22:00:00+00:00,0.0,0.0,0.0,0.0,294.48,2.59,0.0
2019-08-28 22:15:00+00:00,0.0,0.0,0.0,0.0,294.24,2.59,0.0
2019-08-28 22:30:00+00:00,0.0,0.0,0.0,0.0,294.01,2.59,0.0
2019-08-28 22:45:00+00:00,0.0,0.0,0.0,0.0,293.78,2.56,0.0
2019-08-28 23:00:00+00:00,0.0,0.0,0.0,0.0,293.55,2.51,0.0
2019-08-28 23:15:00+00:00,0.0,0.0,0.0,0.0,293.33,2.46,0.0
2019-08-28 23:30:00+00:00,0.0,0.0,0.0,0.0,293.1,2.41,0.0
2019-08-28 23:45:00+00:00,0.0,0.0,0.0,0.0,292.89,2.35,0.0
2019-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0,292.69,2.3,0.0
2019-08-29 00:15:00+00:00,0.0,0.0,0.0,0.0,292.48,2.25,0.0
2019-08-29 00:30:00+00:00,0.0,0.0,0.0,0.0,292.28,2.2,0.0
2019-08-29 00:45:00+00:00,0.0,0.0,0.0,0.0,292.11,2.15,0.0
2019-08-29 01:00:00+00:00,0.0,0.0,0.0,0.0,291.95,2.12,0.0
2019-08-29 01:15:00+00:00,0.0,0.0,0.0,0.0,291.8,2.08,0.0
2019-08-29 01:30:00+00:00,0.0,0.0,0.0,0.0,291.64,2.04,0.0
2019-08-29 01:45:00+00:00,0.0,0.0,0.0,0.0,291.5,2.01,0.0
2019-08-29 02:00:00+00:00,0.0,0.0,0.0,0.0,291.38,1.99,1e-06
2019-08-29 02:15:00+00:00,0.0,0.0,0.0,0.0,291.25,1.97,2e-06
2019-08-29 02:30:00+00:00,0.0,0.0,0.0,0.0,291.13,1.9500000000000002,3e-06
2019-08-29 02:45:00+00:00,0.0,0.0,0.0,0.0,291.01,1.94,2.8e-05
2019-08-29 03:00:00+00:00,0.0,0.0,0.0,0.0,290.9,1.94,7.8e-05
2019-08-29 03:15:00+00:00,0.0,0.0,0.0,0.0,290.79,1.9300000000000002,0.000128
2019-08-29 03:30:00+00:00,0.0,0.0,0.0,0.0,290.67,1.92,0.000178
2019-08-29 03:45:00+00:00,0.0,0.0,0.0,0.0,290.56,1.9,0.000217
2019-08-29 04:00:00+00:00,0.0,0.0,0.0,0.0,290.45,1.87,0.000244
2019-08-29 04:15:00+00:00,0.0,0.0,0.0,0.0,290.34,1.83,0.000272
2019-08-29 04:30:00+00:00,0.0,0.0,0.0,0.0,290.22,1.8,0.000299
2019-08-29 04:45:00+00:00,0.0,0.0,0.0,0.0,290.16,1.79,0.000307
2019-08-29 05:00:00+00:00,0.0,0.0,0.0,0.0,290.13,1.8,0.00029499999999999996
2019-08-29 05:15:00+00:00,0.0,0.0,0.0,0.0,290.11,1.81,0.000283
2019-08-29 05:30:00+00:00,1.1904,1.1812,1.2444,1.4388,290.09,1.82,0.000271
2019-08-29 05:45:00+00:00,9.1068,9.0368,9.5192,15.6556,290.28,1.83,0.000235
2019-08-29 06:00:00+00:00,23.4172,23.2264,25.9608,39.6312,290.68,1.85,0.000173
2019-08-29 06:15:00+00:00,41.014,40.6384,51.1024,70.9576,291.08,1.8599999999999999,0.000111
2019-08-29 06:30:00+00:00,57.6356,57.0192,83.0768,108.0868,291.47,1.8900000000000001,4.9000000000000005e-05
2019-08-29 06:45:00+00:00,78.7068,72.342,121.4828,149.3664,292.06,1.8599999999999999,1.6000000000000003e-05
2019-08-29 07:00:00+00:00,106.6876,80.4876,172.752,193.422,292.84,1.8,1.2e-05
